title,date
"Ambruk 2,59%, IHSG Cetak Koreksi Terdalam Sejak September",05 August 2019 16:44
"Ekonomi Lesu & IHSG Jatuh, Saham-saham Big Cap Berguguran!",05 August 2019 15:30
"Mengecewakan! Laba Penghuni LQ45 Turun, Astra Terburuk",05 August 2019 13:40
"Pertumbuhan Ekonomi Lemah-Letih-Lesu, IHSG Drop 1,75%",05 August 2019 12:46
"Cuan Awal Pekan, Cermati Saham Pilihan TBIG hingga TLKM",05 August 2019 08:53
"Ditinggal Asing Nyaris Setengah Triliun, IHSG Jatuh 0,65%",02 August 2019 16:44
"Diobok-obok Donald Trump, IHSG Jatuh 0,82%",02 August 2019 12:00
Top Banget! 'Thomas Lembong Effect' Kembali Hijaukan IHSG,31 July 2019 17:25
"Anjlok 5% Lebih, Kapitalisasi HMSP Kini Disalip Unilever",29 July 2019 20:00
"Asing Obral Saham 6 Hari Berturut-turut, IHSG Jatuh 0,41%",29 July 2019 16:31
"Saham Unilever Dkk Babak Belur, Ternyata Ini Penyebabnya",29 July 2019 16:02
"Kinerja Kurang Memuaskan, Saham Barang Konsumsi Rontok",29 July 2019 13:47
Perang Dagang & The Fed Sukses Rontokkan IHSG,29 July 2019 12:57
"Tak Yakin The Fed Terlalu Dovish, IHSG Ambruk 1,34%",26 July 2019 12:10
"Karena ECB, IHSG Berpotensi Merana di Akhir Pekan",26 July 2019 08:46
Investor Lokal Selamatkan IHSG dari Pelemahan 3 Hari Beruntun,25 July 2019 18:04
"Sudah Susah Gerak, Laba Unilever Semester I Cuma Tumbuh 5%",25 July 2019 14:12
Saham ASII Hingga BBNI Jadi Pilihan Broker Hari Ini,23 July 2019 08:25
"Arah The Fed Tak Jelas, IHSG Grogi & Koreksi di Awal Pekan",22 July 2019 16:56
"Efek dari Thamrin Hilang, IHSG Memerah Bersama Bursa Asia",22 July 2019 12:40
"Jangan Salah Pilih, Ini Saham yang Pas Buat Mahar Pernikahan",22 July 2019 11:12
"Mulai Jadi Tren Nih, ""Kupinang Kau Dengan Saham .... """,20 July 2019 19:09
"Hai Gentleman! Mau Beri Mahar Saham, Perhatikan Hal Ini",19 July 2019 13:14
"Berkat Bos BI, IHSG Menghijau Kala Bursa Asia Berguguran",18 July 2019 16:57
"Tunggu Rilis Bunga Acuan BI, Ini Saham Rekomendasi Broker",18 July 2019 08:20
"IHSG Rentan Profit Taking, Cermati ADRO hingga ICBP!",15 July 2019 08:29
"Bursa Asia Kompak Menguat, Ini lho yang Buat IHSG Jatuh",11 July 2019 12:43
"The Fed Dovish, Ini Saham-saham Rekomendasi Para Broker",11 July 2019 08:46
"Kisah TPS Food, Berapa Lama 'Luka' Ini Sembuh?",07 July 2019 11:15
"Tak Direstui Sentimen Global, IHSG Berakhir di Zona Merah",03 July 2019 16:48
"Bursa Saham Utama Asia ""Kebakaran"", IHSG Ikut ke Zona Merah",03 July 2019 13:05
"IHSG Belum Tembus 6.400, Simak Saham Pilihan Hari Ini!",03 July 2019 08:32
"Mau IPO, Emiten Ini Siap Pasok Kantong Belanja ke Walmart",02 July 2019 18:50
Pemasok Kemasan Adidas Cs Tawarkan Harga IPO Rp 193/Saham,02 July 2019 17:22
"Siap-siap Window Dressing, Simak Saham Pilihan Broker Ini!",02 July 2019 08:13
"IHSG Menguat Kala Bursa Asia Jatuh, Terima Kasih Pak Jokowi!",28 June 2019 17:08
"Duh! Jokowi Effect Pudar, IHSG Rehat Siang di Zona Merah",28 June 2019 12:19
"Sempat Menari-Nari di Zona Hijau, IHSG Berakhir di Zona Merah",26 June 2019 16:52
"Tak Terbendung, IHSG Menguat & Berhasil Lawan Arus",25 June 2019 16:43
"Rupiah Perkasa, IHSG Nyaman di Zona Hijau",25 June 2019 12:42
"Neraca Dagang Gagal Angkat IHSG, Potensi Melemah Masih Ada",24 June 2019 18:43
"'Dihantui' Rapat BI Kemarin, IHSG Pasrah di Zona Merah",21 June 2019 16:53
"Duh, Nampaknya IHSG Akan Akhiri Pekan di Zona Merah",21 June 2019 12:15
"Rupiah Menguat Tajam, Asing Malah Hindari Pasar Saham RI",21 June 2019 11:07
"Cuan di Akhir Pekan, Simak Saham Pilihan Broker Ini!",21 June 2019 08:37
Siapa Emiten Big Cap yang Kapitalisasinya Melesat Sejak IPO?,20 June 2019 18:00
"Melejit 1,08%, IHSG Patahkan Rentetan Koreksi 4 Hari Beruntun",18 June 2019 16:53
"Masih Rentan, Perang Dagang AS-China Bawa IHSG Melemah",17 June 2019 12:47
"Cadangan Devisa Tersedot Banyak, IHSG Melemah Lagi",13 June 2019 12:57
"Dari BSDE Hingga AALI, Simak Saham Rekomendasi Broker",13 June 2019 08:45
"Rerata 5 Tahun, 10 Big Cap Bukukan Laba Rp 39,7 M/hari",11 June 2019 14:18
"Wow! BRI Raup Untung Rp 91 M/Hari, Kalahkan 9 Big Cap Lainnya",11 June 2019 10:50
Mau Cuan Usai Lebaran? Simak Rekomendasi Saham Hari Ini,10 June 2019 08:37
"Sebulan 22 Saham Terkait Lebaran Naik, Ada yang Cuan 21%",07 June 2019 17:11
"Asing Obral Saham, Emiten Mana yang Paling Banyak Dilego?",02 June 2019 18:45
Mau Beli Saham Apa Jelang Lebaran? Simak Rekomendasi Broker,29 May 2019 08:26
"Yah! Investor Asing Kabur Lagi, IHSG Anjlok 1,08%",28 May 2019 17:07
"Emiten Big Cap Bagi-bagi Dividen, Siapa Paling Gede?",28 May 2019 12:04
Aksi Emiten Sepekan: Telkom Ganti Dirut hingga Laba Medco Q1,25 May 2019 08:40
"Asing Tetap Keluar, IHSG Tutup Pekan Ini dengan Menguat 0,41%",24 May 2019 16:58
"Kisah Taro Snack, Merek Legendaris yang Terancam Pailit",24 May 2019 16:26
"Politik Mulai Tenang, Simak Saham Pilihan Rekomendasi Broker",24 May 2019 08:30
"Charoen Bangun Pabrik Baru, Danamon Rilis Obligasi Rp 2 T",24 May 2019 07:51
Ssst! Ada Transaksi Negosiasi Gudang Garam Rp 355 M,23 May 2019 20:34
"Jakarta Sudah 'Dingin', IHSG Menguat Sendirian di Asia!",23 May 2019 16:54
"Jakarta Sudah 'Dingin', IHSG Melesat 1,51% Per Akhir Sesi 1!",23 May 2019 12:45
"Situasi Mulai Kondusif, Mari Simak Rekomendasi Saham Hari Ini",23 May 2019 08:34
"Demo 22 Mei Bikin Transaksi Sepi, IHSG Ditutup Melemah",22 May 2019 16:57
"Unilever Bagi Dividen Rp 9 T, Antam Serius Produksi Baterai",22 May 2019 08:01
"Jokowi Menang Pilpres 2019, Ini Harapan Bos Unilever",21 May 2019 18:18
"Hai Investor, Unilever Tebar Dividen Rp 9 Triliun",21 May 2019 17:44
"Berburu Saham Murah, LQ45 Mulai Gerak Bawa IHSG ke Zona Hijau",20 May 2019 10:33
"IHSG Rawan Tekanan, Simak Rekomendasi Saham Hari Ini",17 May 2019 08:33
Sayonara 6.000! Perang Dagang Bikin IHSG Anjlok 1% Lagi,15 May 2019 16:53
"Neraca Dagang Terburuk Sepanjang Sejarah, IHSG Anjlok 1,01%",15 May 2019 12:47
"Neraca Dagang Jebol, Investor Asing Tinggalkan Indonesia!",15 May 2019 11:49
"Dibuka Anjlok 0,88% Koreksi IHSG Makin Dalam, Panic Selling?",14 May 2019 09:16
Saham ADHI hingga UNVR Jadi Rekomendasi Broker Hari Ini,13 May 2019 08:22
"Emiten Big Cap Kinclong di Q1, Siapa Juaranya?",09 May 2019 13:03
"Negosiasi Dagang Kian Panas, IHSG Terlemah Sejak Awal Tahun!",09 May 2019 12:36
"Bulan Ramadan, Waktunya Berburu Saham Konsumer?",07 May 2019 15:21
"IHSG Masih Tertekan, Simak Rekomendasi Saham Hari Ini",07 May 2019 08:20
"Kinerja 10 Emiten Konsumer Q1-2019, Siapa Terbaik & Terburuk?",03 May 2019 14:03
"Asing Masuk, IHSG Bisa Menguat 0,46% Jelang May Day",30 April 2019 17:42
"Berburu Saham Konsumer, IHSG Berpotensi Ditutup Menguat",30 April 2019 13:07
"Dimotori Asing, IHSG Coba Bertahan 3 Hari di Zona Hijau",30 April 2019 13:03
"Rilis Lapkeu Q1-2019, Ini 3 Saham LQ45 Potensi Cuan",29 April 2019 16:16
"Waduh! Saham Unilever, United Tractors & Astra Rontok",29 April 2019 13:07
"IHSG Berpotensi Menguat, Simak Rekomendasi Saham Para Broker",29 April 2019 08:29
"Kurang Kinclong, Ini Penyebab Laba Unilever Turun Q1-2019",26 April 2019 14:54
"Laba Kuartal I-2019 Turun, Saham Unilever Mulai Terkoreksi",26 April 2019 10:32
"Penjualan Turun, Laba Unilever Ikut Susut 4% Jadi Rp 1,74 T",26 April 2019 08:07
"Jelang Pengumuman Bunga Acuan BI, Begini Arah IHSG",25 April 2019 12:56
"Laporan Keuangan Garuda Janggal, Antam Siap Akuisisi Vale",25 April 2019 08:20
"Duh! Asing Obral Saham, IHSG Tak Berdaya & Ditutup Melemah",24 April 2019 16:28
"Investor Asing Jualan (Lagi), IHSG Jatuh 0,4% di Akhir Sesi I",24 April 2019 12:43
"Stabilitas Ekonomi Terjaga, IHSG Diprediksi Menguat Lagi",24 April 2019 08:50
"Simak Rekomendasi Saham Broker, Ada Astra Agro Hingga Telkom",24 April 2019 08:27
"BBCA Akuisisi Bank Royal, BIRD Luncurkan Taksi Listrik Tesla",23 April 2019 08:04
"IHSG Anjlok 1,42%, Ini Sebab Musababnya",22 April 2019 16:50
"Jokowi Effect Pudar, IHSG Ambruk 1,38%",22 April 2019 12:36
"Ada Jokowi Effect, DBS Prediksi IHSG Tembus Level 6.900",20 April 2019 17:21
"Jokowi Effect, IHSG Diprediksi Senggol Level 7.100 Tahun Ini",18 April 2019 19:41
Ini Saham Rekomendasi Broker yang Cuan Besar karena Pemilu,18 April 2019 18:00
"Jokowi Unggul Quick Count, Saham Ini Layak Diborong",17 April 2019 18:28
"IHSG Ditutup Menguat, Sambut Kemenangan Jokowi atau Prabowo?",16 April 2019 16:30
"Apapun Hasil Pilpres, Ini Sektor Saham yang Layak Dicermati",15 April 2019 17:39
Ada Harapan Kenaikan Saham-saham Konsumer Jelang Pemilu,14 April 2019 09:59
"Andai Investor Asing Tak Kabur, Niscaya IHSG Lebih Oke",12 April 2019 12:28
"Disengat Perang Dagang AS-Uni Eropa, IHSG Anjlok 1,05%",11 April 2019 16:56
"Trump Serang Uni Eropa (Lagi), IHSG Dkk Terkapar",11 April 2019 12:56
"Sentimen Global Sedang Ramai, Ini Saham Pilihan Para Broker",11 April 2019 08:16
"Perlambatan Ekonomi Global Kian Terasa, IHSG Jatuh 0,39%",10 April 2019 12:47
"Semua Sektor Menghijau, Sesi II Penguatan IHSG mulai Terbatas",09 April 2019 12:55
"IHSG Sesi I Anjlok 1,17%, Belum Ada Kode Bakal Rebound",08 April 2019 13:29
"IHSG Menghijau, Ini Saham-saham Penggerak di Sesi I",02 April 2019 13:05
Mau Trading Hari Ini? Simak Rekomendasi Saham Pilihan Broker,02 April 2019 08:17
"Cuan di Awal April, Simak Rekomendasi Saham Hari Ini",01 April 2019 08:18
"Dari BBCA hingga TRAM, Simak Rekomendasi Saham Hari Ini",29 March 2019 08:27
"GIAA hingga ZINC, Simak Rekomendasi Saham Hari Ini",28 March 2019 08:29
"Asing Kembali Lirik Indonesia, IHSG Melejit 0,9%",26 March 2019 13:03
"Dari HMSP hingga UNVR, Simak Saham Pilihan Hari Ini",25 March 2019 08:46
"Tertinggal dari IHSG, Pelemahan Sektor Konsumer Belum Selesai",19 March 2019 17:36
"Suku Bunga Bakal Jadi Katalis, Cermati Saham Pilihan Hari Ini",18 March 2019 08:36
"Ramai Ambil Untung, Saham Indofood Dkk Diobral Investor",14 March 2019 15:20
IHSG Kok Cuma Naik Tipis? Ternyata Ini Penyebabnya,14 March 2019 10:54
"Simak Rekomendasi Saham Hari Ini, dari HMSP hingga PPRO",14 March 2019 08:40
Sri Mulyani Bicara Soal Perempuan dan Kesetaraan Gender di RI,13 March 2019 19:07
"IHSG Dibuka dari Zona Merah, Simak Pergerakan 4 Saham Ini",13 March 2019 09:10
"Sebelum Hajar Kanan, Simak Rekomendasi Saham Hari Ini!",13 March 2019 08:44
UNTR Terlempar dari Jajaran Emiten Market Cap Rp 100 T,11 March 2019 15:07
"Rekomendasi Saham Hari Ini, dari Antam hingga Adaro Energy",11 March 2019 08:28
"Ditolong Stimulus Fiskal China, IHSG Menguat 0,19%",06 March 2019 13:03
"Dalam Sepekan, Hanya HMSP & GGRM yang Tak Terkoreksi",05 March 2019 17:26
"Dari ASII hingga ASRI, Simak Saham Pilihan Hari Ini",05 March 2019 08:27
"Deflasi Tak Berarti Pelemahan Daya Beli, IHSG Melejit 0,79%",01 March 2019 10:49
"Bursa Saham Negara Tetangga Menghijau, Kenapa IHSG Melemah?",27 February 2019 12:38
"Dari ADRO hingga MNCN, Simak Rekomendasi Broker Hari Ini",27 February 2019 08:41
"Harga Gas di KEK Sei Mangkei Bakal Turun Jadi US$ 9,9/MMBTU",26 February 2019 21:28
"IHSG Menguat Kala Bursa Saham Regional Terkoreksi, Kok Bisa?",26 February 2019 17:18
UNVR Naik Paling Tinggi di Antara Market Cap di Atas Rp 100 T,26 February 2019 16:25
Ini 5 Saham Paling Banyak Diborong Asing Pekan Ini,23 February 2019 18:01
"Dari WIKA Hingga MYOR, Simak Rekomendasi Saham dari Broker",21 February 2019 08:41
"Dari TINS hingga ISAT, Simak Rekomendasi Saham Hari Ini",20 February 2019 08:47
Alexander Rusli Mundur dari Sarana Menara Nusantara,19 February 2019 16:48
"Ditopang Negosiasi Dagang AS-China, IHSG Menguat 0,32%",19 February 2019 12:50
"Dalam Sepekan Asing Obral Saham RI Senilai Rp 2,7 T",15 February 2019 18:32
Penyebab IHSG Jatuh: Impor Barang Konsumsi Loyo!,15 February 2019 11:26
"BBRI Hingga JSMR, Simak Rekomendasi Saham Broker Ini",15 February 2019 08:40
"Rupiah Loyo, IHSG Tak Mampu ke Zona Hijau",14 February 2019 12:57
"Ada Credit Suisse Vs JP Morgan, Apa Rekomendasi Saham Broker?",14 February 2019 08:23
"IHSG Keluar dari 6.500, Mari Simak Rekomendasi Saham Hari Ini",12 February 2019 08:31
"GGRM Lebih Murah Dibanding HMSP, UNVR dan ICBP",11 February 2019 16:15
"Gara-gara Rupiah Terkapar, IHSG Akhiri Sesi I di Zona Merah",11 February 2019 12:47
"Reli Terhenti, Saham Indomobil Multi Jasa Anjlok 9%",11 February 2019 10:11
"Aksi Emiten Sepekan, Saham Gorengan Hingga Senja Kala TAXI",09 February 2019 11:19
"Keyakinan Konsumen Lesu, IHSG Balik Arah ke Zona Merah",07 February 2019 10:10
9 dari 10 Saham Kapitalisasi Terbesar Babak Belur Hari Ini,04 February 2019 17:15
"Sentimen Eksternal Kurang Mendukung, IHSG Melemah 0,57%",04 February 2019 12:51
"Jelang Imlek, Simak Rekomendasi Saham Broker Hari Ini",04 February 2019 08:30
"Duh! Seharian Menguat, IHSG Terpeleset Jelang Penutupan",01 February 2019 15:54
"Hai Investor! Laba Unilever 2018 Naik 30,1% Jadi Rp 9,1 T",01 February 2019 15:51
Belanja Saham Apa Hari Ini? Simak Saham Pilihan Ini,01 February 2019 08:42
Simak! Ini Deretan Saham yang Bikin IHSG Betah di Atas 6.500,31 January 2019 10:37
"Ditengah Koreksi Bursa Regional, IHSG Ditutup Menguat 0,43%",30 January 2019 16:57
"Data Ekonomi Jepang Bikin Lega Pelaku Pasar, IHSG Naik 0,2%",30 January 2019 13:04
"Negosiasi Dagang AS-China Bikin Deg-Degan, IHSG Ditutup Turun",28 January 2019 16:54
"Kena Profit-Taking, IHSG Belum Berhasil Tembus Level 6.500",28 January 2019 12:55
Mau Beli Saham Apa Hari Ini? Simak Rekomendasi Ini,22 January 2019 08:31
Beli Saham Apa Hari Ini? Simak Rekomendasi Broker,18 January 2019 08:44
"IHSG Berpotensi Menguat, Simak Saham Pilihan Hari Ini",17 January 2019 08:19
Bidik Saham Apa Hari Ini? Simak Rekomendasi Kali Ini,16 January 2019 08:16
"Pertama Kali Sejak Maret 2018, IHSG Tembus 6.400",15 January 2019 17:10
"Defisit Neraca Dagang Nyaris US$ 5 M, Penguatan IHSG Tertahan",15 January 2019 12:51
Inilah Deretan Saham Barang Konsumsi yang Bawa IHSG Menghijau,10 January 2019 10:36
"The Fed Hati-hati, Trump Ngambek Lagi",10 January 2019 05:53
Di Balik Mesranya Saham Barang Konsumsi dengan Bulan Januari,07 January 2019 11:02
Ini Biang Kerok yang Bikin IHSG Sempat Merah,04 January 2019 10:21
"Asing Masuk Lagi, Net Buy Hari Kedua Tembus Rp 188,27 M",03 January 2019 19:20
Simak Racikan Jitu Broker untuk Perdagangan Hari ke-2 di 2019,03 January 2019 08:51
Asing Borong Saham Big Cap saat IHSG di Zona Merah,02 January 2019 12:39
"Mengawali Perdagangan 2019, Simak Empat Saham Ini",02 January 2019 08:58
"Terakhir Perdagangan 2018, Simak Saran Broker Pilih Saham",28 December 2018 08:39
"Kondisi Eksternal Mendukung, IHSG Melesat 1,02%",27 December 2018 17:00
"Investor Mulai Ambil Risiko, IHSG Dekati Level 6.200",27 December 2018 13:02
"Investor Asing Bawa Kabur Rp 214 M, IHSG Ditutup Turun 0,58%",26 December 2018 17:10
Inilah Sektor Saham yang Patut Dicermati Jelang Akhir Tahun,26 December 2018 08:55
"Kelar Libur Natal, Inilah Saham Rekomendasi Para Broker",26 December 2018 08:32
"The Fed Naikkan Suku Bunga, Apa Saham Rekomendasi Broker?",20 December 2018 08:27
"Harga Bensin Tak Perlu Naik, Saham HMSP & GGRM Melesat",19 December 2018 14:22
"Rame-rame Borong Big Cap Barang Konsumsi, Ini Penyebabnya",19 December 2018 12:41
"Rupiah Perkasa, Saham Big Cap Barang Konsumsi Diburu Investor",19 December 2018 09:42
"Bursa Dunia Berguguran, Simak Rekomendasi Saham Berikut Ini",18 December 2018 08:52
"Saham Big Cap Barang Komsumsi Diobral, Turun hampir 3%",17 December 2018 12:39
"'Dihukum' Investor, Sektor Barang Konsumsi Terpangkas 0,92%",11 December 2018 10:43
"Sepekan Desember, Klasemen Kapitalisasi Pasar Berubah",07 December 2018 18:53
"Sektor Barang Konsumsi Balik Arah, IHSG Koreksi Tipis",06 December 2018 17:17
Simak 4 Saham Berikut Secara Teknikal Berpotensi Naik,03 December 2018 08:57
"Aturan Free Float Indeks, Anak Tirikah?",26 November 2018 18:51
"Mulai Transaksi Saham Awal Pekan, Simak Rekomendasi 5 Broker",26 November 2018 08:51
Empat Saham Berikut Berpeluang Menguat Secara Teknikal,23 November 2018 09:00
"Sempat Anjlok 1,62%, Kenapa Koreksi IHSG Hanya Tersisa 0,95%?",21 November 2018 12:51
"Bingung! Lanjut Reli atau Profit Taking, Simak Ulasan Broker",19 November 2018 08:22
"Gawat! Kali Terakhir Sentuh 6000, IHSG Langsung Anjlok 5,57%!",18 November 2018 17:41
"Bingung Pilih Saham Hari Ini, Simak Rekomendasi 4 Broker",16 November 2018 08:50
"IHSG Tertekan Pelemahan Bursa Global, Berikut Rekomendasi Sah",15 November 2018 08:47
"Dibayangi Koreksi Minyak, Mari Simak Rekomendasi 4 Broker",14 November 2018 08:40
"IHSG Mampu Menguat, Cermati Aksi Emiten Berikut",14 November 2018 07:56
Saham Konsumsi & Perbankan Bawa IHSG Finish di Zona Hijau,13 November 2018 16:47
"Wow! Unilever Indonesia Bagi Dividen Rp 3,12 T",13 November 2018 15:23
"Sektor Barang Konsumsi Melejit, IHSG Keluar dari Zona Merah",13 November 2018 12:43
"Dibuka di Zona Merah, IHSG Langsung Balik Menghijau",13 November 2018 09:35
"2 Hari IHSG Turun di Atas 1%, Simak Rekomendasi Broker",13 November 2018 08:25
"HMSP, GGRM, dan UNVR Kembali Dibuang, IHSG Anjlok 1% Lebih",12 November 2018 14:27
"Perhitungan Indeks LQ45 & IDX30 Diubah, MI Siap Rebalancing",12 November 2018 11:53
"Saham HMSP, GGRM, dan UNVR Buat IHSG Sulit Tentukan Arah",12 November 2018 10:10
"Dihajar Pekan Lalu, Saham Sampoerna & Unilever Bergerak Liar",12 November 2018 09:25
"Bayangan Koreksi di Depan Mata, Yuk! Simak Rekomendasi Broker",12 November 2018 08:41
"Minggu Lalu HMSP dan UNVR Diobral, Ini Sebabnya",12 November 2018 08:02
"Awan Hitam Belum Pergi, IHSG Berpotensi Kembali Terkoreksi",12 November 2018 07:53
Memahami Aturan Baru Bursa yang Bikin Saham HMSP Anjlok 10%,10 November 2018 12:25
"Metode Perhitungan Indeks LQ45 & IDX30 Berubah, BCA Juaranya",09 November 2018 18:23
"Saham Big Caps Jadi Korban Aturan Free Float, Ini Daftarnya",09 November 2018 17:14
"IHSG Anjlok 1,72%, Ini Penjelasan Lengkap Penyebabnya",09 November 2018 16:52
"Sempat Terbang Saham HM Sampoerna Anjlok 10%, Ini Sebabnya",09 November 2018 15:39
"Metode Perhitungan Diubah, Harga Saham Ini Bakal Koreksi",09 November 2018 15:28
"Sektor Barang Konsumsi Anjlok 3,83%, Time to Buy?",09 November 2018 15:15
"Rilis CAD Bikin Galau, IHSG Tinggalkan 5.900",09 November 2018 10:51
5 Saham Big Cap yang Bikin IHSG Babak Belur,09 November 2018 09:59
"IHSG Rawan Profit Taking, Ini Rekomendasi Saham Para Broker",09 November 2018 08:33
"Analis: IHSG Berpeluang Menguat, Waspadai Jenuh Beli",08 November 2018 08:06
"Data Penjualan Eceran Turun, Sektor Konsumer Anjlok",07 November 2018 15:47
"IHSG di Zona Merah, 5 Saham Ini Paling Aktif Ditransaksikan",07 November 2018 15:21
"Sepanjang Pagi Menguat, Penutupan Sesi I IHSG Turun, Kenapa?",07 November 2018 13:27
"Investor Obral Saham Konsumer, IHSG Sesi I Melemah 0,24%",07 November 2018 12:58
"Rupiah Kian Perkasa, IHSG Malah ke Zona Merah, Kenapa?",06 November 2018 14:56
"Reli IHSG Berpotensi Lanjut, Cermati Saham-saham Ini",06 November 2018 08:38
"Sektor Konsumer Lari Kencang, IHSG Bergerak Bervariatif",05 November 2018 15:39
"Konsumsi Rumah Tangga Melambat, Saham Sektor Konsumer Hijau",05 November 2018 13:34
"Terbebani Tingginya Inflasi, IHSG Hanya Bisa Naik Tipis 0,07%",01 November 2018 16:54
"Tertekan RIlis Angka Inflasi, IHSG Hanya Naik Tipis 0,02%",01 November 2018 12:50
"Inflasi Lebih Tinggi dari Ekspektasi, IHSG Dekati Zona Merah",01 November 2018 11:41
"Transaksi Bursa Saham Ramai, IHSG Masih Bisa Menguat",31 October 2018 13:59
"Akhir Sesi I, IHSG Melemah Sendirian di Asia",31 October 2018 12:54
"Saham ICBP & INDF Melesat, Berikut Penjelasannya",31 October 2018 11:40
"Menguat 0,6%, Berikut Lika-Liku Pergerakan IHSG Hari Ini",30 October 2018 16:54
"Sempat Menguat 0,51%, IHSG Akhiri Sesi I Parkir di Zona Merah",29 October 2018 12:36
"Tak Kuasa Redam Sentimen Eksternal, IHSG ke Zona Merah",26 October 2018 12:07
Ini Rekomendasi Saham Para Broker di Perdagangan Akhir Pekan,26 October 2018 08:34
"Bursa Regional 'Kebakaran', IHSG Malah Menguat 0,8%",25 October 2018 16:37
"Abaikan Anjloknya Bursa Regional, IHSG Menguat Tipis 0,04%",25 October 2018 12:45
"Ini Penjelasan Analis saat IHSG Sempat Rontok 1,3%",25 October 2018 10:56
"Bursa Global Merah Padam, Ini Saham Rekomendasi Broker",25 October 2018 08:23
"IHSG Kembali Melemah, ini 5 Saham yang Jadi Pemberat",24 October 2018 15:05
"Investor Asing Jual Bersih Rp 247 M, IHSG Tak Bisa Menguat",24 October 2018 12:38
"Sentimen Dalam & Luar Bayangi IHSG, Cermati Emiten-emiten Ini",24 October 2018 07:59
"Penjualan Kalahkan Ekspektasi, Saham UNVR Tahan Koreksi IHSG",23 October 2018 11:29
"Unilever Kantongi Kenaikan Laba Bersih 39,7% Jadi Rp 7,3 T",23 October 2018 08:45
"Saham Perbankan Belum Perform, IHSG Hanya Naik Tipis 0,05%",22 October 2018 16:46
"Melemah 0,02%, IHSG Kembali Tak Mampu Manfaatkan Momentum",22 October 2018 12:49
Pertumbuhan Industri Barang Konsumsi Dinilai Melambat,21 October 2018 16:09
"Galau dengan Situasi Dalam & Luar, IHSG Bergerak Volatile",19 October 2018 15:26
5 Saham yang Buat IHSG Terjebak di Zona Merah,19 October 2018 10:26
Jatuhnya Sariwangi ke Pelukan Raja Teh Dunia,18 October 2018 14:25
"Sektor Barang Konsumsi Bangkit, IHSG Bertahan Menguat",16 October 2018 15:27
"Dipengaruhi Bursa Asia, IHSG Kembali Terkapar di Zona Merah",15 October 2018 15:45
"Wall Street Anjlok Lagi, Ini Rekomendasi Saham dari 5 Broker",12 October 2018 08:48
"Siap-siap Transaksi, Simak Rekomendasi Saham dari 3 Broker",11 October 2018 08:51
"Investor Tak Ragu, Saham Barang Konsumsi Diburu",10 October 2018 14:42
"Mari Simak Rekomendasi 3 Broker, Apa Saja Saham Pilihan?",10 October 2018 08:43
"Sebelum Transaksi, Simak Rekomendasi Saham dari 5 Broker",09 October 2018 08:51
Pelemahan Rupiah Bikin IHSG Masih Rawan Koreksi,09 October 2018 08:31
"Selamat Dolar AS, Anda Jadi Primadona Pasar",09 October 2018 07:11
"IHSG Menguat & Saham-saham Barang Konsumsi Melesat, Ada Apa?",08 October 2018 15:13
"Sepekan IHSG Anjlok 4%, Kapitalisasi Bursa Menguap Rp 275 T",07 October 2018 08:56
Unilever Tak Jadi Memindah Kantor Pusat ke Belanda,05 October 2018 18:50
"Rupiah & The Fed Bawa IHSG Rontok 2,08%",04 October 2018 15:01
"Sempat Menguat, Pelemahan Rupiah Buat IHSG Kembali Melemah",03 October 2018 12:41
"Deflasi Jauh Lebih Parah dari Estimasi, IHSG Melemah 0,4%",01 October 2018 12:50
"Diversifikasi Usaha, Unilever Masuk Bisnis Saus Sambal",28 September 2018 10:11
"Suku Bunga Acuan BI Naik, Perhatikan 5 Aksi Emiten Berikut",28 September 2018 07:19
"Bank Indonesia Imbangi The Fed, IHSG Melesat Nyaris 1%",27 September 2018 16:26
"Normalisasi The Fed Tak Buat Rupiah Melemah, IHSG Menguat",27 September 2018 12:36
"Investor Asing Masuk Rp 168 M, IHSG Menguat 0,51%",26 September 2018 12:46
"IHSG Tertekan, Simak Lagi Kabar Emiten Ini sebelum Transaksi",26 September 2018 07:50
Kombinasi Sikap Hawkish Trump & Fed Ciutkan Nyali Pasar,26 September 2018 06:59
Pelemahan Rupiah Buat IHSG Tak Berdaya,25 September 2018 16:40
"Rupiah Terkapar, IHSG Tak Bisa Manfaatkan Momentum",25 September 2018 12:29
"Menyongsong IHSG 6.000, Simak Saham Pilihan Broker",24 September 2018 08:29
"IHSG di Zona Hijau Pekan Lalu, Perhatikan Aksi Emiten Berikut",24 September 2018 07:31
"Akhir Pekan yang Sumringah Bagi Investor, IHSG Naik 0,44%",21 September 2018 17:08
"Bursa Asia Ijo Royo-royo, IHSG-pun Naik Tipis 0,07%",21 September 2018 12:15
"Perang Dagang Reda dan Rupiah Menguat, IHSG Naik 0,85%",20 September 2018 12:42
"Analis: Meski Minim Sentimen, IHSG Mampu Lanjutkan Penguatan",20 September 2018 07:54
"IHSG Berpeluang Naik, Cermati Kabar Emiten-emiten Berikut",20 September 2018 07:49
"Investor Berburu Saham Murah, IHSG Melesat 1,06%",19 September 2018 16:55
"Perdagangan Saham Sesi I Semarak, IHSG Menguat Nyaris 1%",19 September 2018 12:47
"Saham-Saham Barang Konsumsi Dilepas, Takut Harga BBM Naik?",18 September 2018 14:57
"Rupiah Terpuruk, Harga Saham INDF & UNVR Berguguran",18 September 2018 13:01
"Sesi I IHSG Ambruk 0,5%, Ini 5 Saham Big Cap Pemicunya",18 September 2018 12:23
